window_id,Group,slope,intercept,r_squared,p_value,upper_ci,lower_ci
1,1,0.16940411612958234,0.5182548722933573,0.04179305134168165,0.15442018786600228,-0.06600004934022954,0.4048082815993942
1,2,-0.18491187011416846,0.6280270190039886,0.028281107875286926,0.2430486468390942,-0.4994689554739099,0.12964521524557301
2,1,0.16284005459202255,0.4993842030004551,0.050267800700757426,0.11751963477353129,-0.042573664357525964,0.36825377354157107
2,2,-0.17529718004137734,0.6282114501848739,0.020724188789046027,0.31856816174949987,-0.5250016959934858,0.17440733591073104
3,1,0.1764255094111934,0.4958144244441468,0.041357376877979246,0.15663253850643435,-0.07007954117403956,0.42293055999642637
3,2,0.020444364996763425,0.5937584953694248,0.0002551964774141213,0.912322707366825,-0.35091418992400103,0.3918029199175279
4,1,-0.03225490625128566,0.5306148073329426,0.0006631997393629074,0.8590980730248275,-0.39561909051357746,0.3311092780110061
4,2,-0.3174040603039461,0.6385742599983526,0.08487544371886435,0.04010166366225879,-0.6198683595950749,-0.014939761012817243
5,1,0.22443641619268997,0.4778036027947662,0.10941719230912039,0.018960817714171182,0.03861307580158857,0.4102597565837914
5,2,-0.2704903662646317,0.6340886673414371,0.08013715583381831,0.04636679619884496,-0.5364458474010683,-0.00453488512819511
6,1,0.18201726389169126,0.500436995832193,0.10413926078060265,0.02227235432212821,0.027086323934894185,0.33694820384848834
6,2,-0.43708108132567447,0.6643188516267114,0.24139428108032468,0.0002910897074036831,-0.6619446732817454,-0.21221748936960352
7,1,0.2347349063205066,0.4958037928447721,0.11673424376574071,0.015165808849942525,0.04734905199946704,0.42212076064154613
7,2,-0.28855656655747564,0.6257966115946675,0.13444514436118538,0.008817057640473008,-0.5010366687824496,-0.07607646433250173
8,1,0.2548627572750478,0.45926973672437316,0.20791791175394514,0.0008751538972421931,0.11049902934189443,0.3992264852082012
8,2,-0.44280599969954487,0.6542367703821682,0.254430343217834,0.0001876698962603387,-0.6627872794866321,-0.22282471991245761
9,1,0.3311961907893752,0.46755309130092865,0.20429150827713627,0.0009839175842906189,0.14150387461910635,0.5208885069596441
9,2,-0.4296525892049816,0.6463809225204938,0.18033868919131923,0.0021135497403033505,-0.6954818381878273,-0.16382334022213596
10,1,0.37302518537625656,0.45448785080851856,0.2714889885068069,0.00010465846638440824,0.19569091492095378,0.5503594558315593
10,2,-0.5233280912023758,0.6721867315950613,0.1692742306270819,0.002994103533544228,-0.8597777030896034,-0.18687847931514806
11,1,0.3124101715145699,0.44735861251364806,0.22858455338467265,0.0004454795075664792,0.14585487110988865,0.47896547191925115
11,2,-0.21713300358559615,0.6191051961091935,0.034389851981496466,0.19727820126008594,-0.5510389586232457,0.11677295145205338
12,1,0.1343880019202064,0.5141063530028905,0.024602423872049695,0.2766807144021636,-0.11118179540569093,0.37995779924610373
12,2,-0.5671362963633154,0.6555588062601094,0.23821249213835605,0.00032371052935671694,-0.8614663888719036,-0.2728062038547272
13,1,0.05946396907642553,0.5318820127060376,0.004059795512050379,0.660230113585667,-0.21082667541161948,0.32975461356447056
13,2,-0.4497086121827775,0.6653048902601892,0.2337173084625036,0.00037589811792141953,-0.6860244569805127,-0.21339276738504231
14,1,0.19666893812950664,0.5062478224498578,0.03725608345467013,0.1792740673551602,-0.09346940909493823,0.4868072853539515
14,2,-0.3435788295089722,0.6318459587173871,0.11449370770828504,0.01623970675447179,-0.6208750683675648,-0.06628259065037972
15,1,0.22494920227565404,0.49121564679001756,0.07268362925346639,0.05831012465635429,-0.008231542867119662,0.4581299474184277
15,2,-0.38025012748929093,0.6334555984148618,0.11741618568614309,0.014853174356305104,-0.6827992731085807,-0.07770098187000118
16,1,0.3229906418676749,0.4907836101421916,0.07522165820590387,0.05392505959553228,-0.005671650694409058,0.6516529344297588
16,2,-0.45404932805918297,0.6397339334365809,0.2031954116170751,0.0010193023256026136,-0.7149856696958456,-0.19311298642252023
17,1,0.1908154622918718,0.5099939740656383,0.037488598711399534,0.1778968939949415,-0.08977924101334478,0.47141016559708837
17,2,-0.39641929503464035,0.6465612759011561,0.14873735220351247,0.00567520173319515,-0.6716450792581515,-0.12119351081112917
18,1,0.07384923441121462,0.5370733894477075,0.008825672863722489,0.5163852081447681,-0.15327301149282357,0.30097148031525284
18,2,-0.33259467149836736,0.6251747695033909,0.0963267164215228,0.028264766965916583,-0.6282326319966796,-0.03695671100005521
19,1,0.21393714994977944,0.5139789345578568,0.05864735357127848,0.09018376392734274,-0.034805775202847306,0.46268007510240616
19,2,-0.2701137429192619,0.6012848807687337,0.061098696213105375,0.08352372788615656,-0.5774071535744352,0.03717966773591136
20,1,0.2079013219571551,0.5230379448733938,0.07274264550544352,0.05820411178253142,-0.00751341731932581,0.423316061233636
20,2,-0.41171853951434306,0.624745689017921,0.13619692875193778,0.00835491056684176,-0.7126285982788019,-0.1108084807498842
21,1,0.2686932637557381,0.49767425101651325,0.1771542086628899,0.002337080086934332,0.10063772334638743,0.43674880416508877
21,2,-0.6079538600936887,0.6767578103099028,0.29968036858520364,3.885348516427872e-05,-0.8776670532684557,-0.33824066691892163
22,1,0.19640116212430092,0.5394532912024469,0.0782229417662691,0.049172478592905515,0.0007409610218538643,0.392061363226748
22,2,-0.34333624671287577,0.6226270867960478,0.10582032927006646,0.021159328975478592,-0.6329772639546609,-0.05369522947109062
23,1,0.13384014694972812,0.5625311066798228,0.03574069271000124,0.18854954244801622,-0.06791025514287657,0.3355905490423328
23,2,-0.5130860961243058,0.6508344578598034,0.2654484255781876,0.0001288667852619575,-0.7607848851308077,-0.2653873071178039
24,1,0.09035350366670836,0.5812735959520905,0.0161527553475852,0.37911368326612704,-0.11429006207959219,0.2949970694130089
24,2,-0.6051599895996665,0.6596819162242391,0.296317327541454,4.38068245361962e-05,-0.8758004218375504,-0.3345195573617827
25,1,0.13957613980181185,0.5746490847966886,0.03579080564987691,0.1882342715078038,-0.07066787792354554,0.3498201575271692
25,2,-0.5506274677706517,0.6608341104981198,0.1836650613853429,0.001902350790893258,-0.8875199791885486,-0.21373495635275486
26,1,0.18818108305287132,0.5660829794263739,0.06040745019636351,0.08534788658200451,-0.027202729850302698,0.40356489595604533
26,2,-0.5264678065506663,0.688924832775579,0.20992681484467957,0.0008200293096291973,-0.8228718264705802,-0.23006378663075233
27,1,0.17273645667062137,0.5617328422085048,0.06213266052426902,0.08087090318140602,-0.022026924161123757,0.3674998375023665
27,2,-0.5582056344215647,0.6846791612907291,0.13818339039623861,0.00785968858311815,-0.9627687553791971,-0.1536425134639322
28,1,0.23977787994150399,0.5610619080979244,0.04289294743059713,0.14898651962524068,-0.08892915298687717,0.5684849128698851
28,2,-0.3941210818365897,0.6891225049465493,0.19531908618292426,0.0013125895859899127,-0.6262780597754527,-0.1619641038977268
29,1,0.1791330869586278,0.5622257663630801,0.07306946410776372,0.05762061016518692,-0.006025565242144648,0.3642917391594003
29,2,-0.2680929292405405,0.6545078874751916,0.029414106464140333,0.2336923134895081,-0.7150204358910996,0.17883457741001868
30,1,0.06451912874545586,0.5896196527592124,0.006325476691606657,0.5829855637080805,-0.17016110332481715,0.2991993608157289
30,2,-0.5119028260960234,0.6977659409545812,0.2798181140173597,7.836675339716001e-05,-0.7502353316777765,-0.27357032051427044
31,1,-0.02216155410908737,0.6282251635994544,0.0007284442682531367,0.8524033424903518,-0.2603695730445322,0.21604646482635742
31,2,-0.5473187271654217,0.7138485314738771,0.3304395226768658,1.2656601105546913e-05,-0.7734193650382649,-0.32121808929257856
32,1,-0.0573382061566249,0.6458397061011353,0.005429847642108077,0.6110587281206716,-0.2825445178154972,0.16786810550224743
32,2,-0.6275452754158248,0.7207835307314665,0.46333921351520946,5.362275465454619e-08,-0.8235461612971198,-0.4315443895345299
33,1,-0.12812585485492062,0.642944052007087,0.019760387257941714,0.3302071632696637,-0.3900151470719294,0.13376343736208818
33,2,-0.590532892956124,0.7117560561258673,0.35420434624682107,5.15309229003654e-06,-0.8219403107576649,-0.35912547515458304
34,1,0.06438975769170634,0.6071995140164936,0.0077992210553269326,0.5419495812859432,-0.14637768439765492,0.2751571997810676
34,2,-0.5940392323349941,0.7038860296997692,0.23340340631451095,0.00037983233647411607,-0.9064726956741376,-0.28160576899585066
35,1,0.04265801653569925,0.6075906056813113,0.003507619223513281,0.6828686185981518,-0.16600428622551697,0.25132031929691545
35,2,-0.5079788528469433,0.69685317357663,0.17607276105818292,0.0024181142880881933,-0.8268803390969426,-0.18907736659694413
36,1,0.16314275281847399,0.5755313780476066,0.04247167377212524,0.1510424295072412,-0.06166251322863006,0.38794801886557806
36,2,-0.5969111015119426,0.6937106172014782,0.30085400858169187,3.7255693862216356e-05,-0.8609866910812044,-0.3328355119426808
37,1,0.08065981347639863,0.584052364269982,0.009885603703229107,0.49209932767244213,-0.1536070538004583,0.31492668075325553
37,2,-0.37663720102485815,0.6559358576563318,0.1325982081781344,0.009331608761673636,-0.6561985392284068,-0.09707586282130953
38,1,0.1848038998348377,0.5658168055421531,0.04961609830340419,0.11998765713602852,-0.04992249575154978,0.41953029542122516
38,2,-0.3155396894918479,0.6210180935923851,0.08705529084079366,0.037514879891782454,-0.6120851045198594,-0.01899427446383639
39,1,0.1297992023696586,0.5772575895749522,0.021981145170778094,0.30416825585512186,-0.12146640493333352,0.3810648096726508
39,2,-0.35832229855210085,0.6222023200162493,0.10106498768913363,0.024461382622517742,-0.6684568742894863,-0.048187722814715395
40,1,0.10128323480075353,0.5935028530738484,0.013647080889882424,0.4191332311131857,-0.14860534849946172,0.35117181810096876
40,2,-0.38515526924397686,0.6294032409278479,0.12133327566874264,0.013177347921078546,-0.6859502184509,-0.08436032003705374
41,1,0.12917173060137677,0.564746764422759,0.01374095962546118,0.41752688191732645,-0.18841841043296487,0.4467618716357184
41,2,-0.3009097076413266,0.598383081975496,0.07017920150609658,0.06299693210427858,-0.618775785242893,0.016956369960239803
42,1,0.13549731258275466,0.5591541944780585,0.017500052725297532,0.35977702587011073,-0.1591414202807105,0.4301360454462198
42,2,-0.4490385054362202,0.6091348251305929,0.1896705421323488,0.0015719377979162613,-0.7183947334516734,-0.17968227742076703
43,1,0.1494081003774347,0.560366340718576,0.02877577578248447,0.23891011965462491,-0.10249466999596982,0.40131087075083927
43,2,-0.4703699244174149,0.6331787846063518,0.27307842152804895,9.905859509893085e-05,-0.6930863258424671,-0.24765352299236262
44,1,0.19925515788325748,0.5582954167438193,0.05396111415509963,0.1045205199023203,-0.04286791628365186,0.4413782320501668
44,2,-0.46158307763111195,0.5805959967635188,0.09359595007284904,0.030720916588878554,-0.8784475041729154,-0.04471865108930856
45,1,0.1360003081848524,0.5809171631249874,0.017812251637380427,0.3554883725628505,-0.1570824736348154,0.42908309000452016
45,2,-0.2995751114865241,0.5773241973945663,0.07778609881974208,0.04983668052991651,-0.5989277796985225,-0.00022244327452569657
46,1,0.08397792018793945,0.5993475677055866,0.006692046820576003,0.5722332310763953,-0.2129425590173343,0.38089839939321324
46,2,-0.2434626829527269,0.5755504643419719,0.040818160831948336,0.1594192850308439,-0.5859691122861485,0.0990437463806946
47,1,0.21972797432851354,0.5807812451378994,0.04971180999427649,0.11962173463677876,-0.05907396936966686,0.49852991802669394
47,2,-0.1595614738875463,0.580997945105047,0.01924147247715846,0.33670308220310696,-0.4901612088012265,0.17103826102613387
48,1,0.23454698385240383,0.5868055004974171,0.05514917324972379,0.10067146547799474,-0.04719692804668704,0.5162908957514947
48,2,-0.2540686667027317,0.6082560357098564,0.07824762795243101,0.049135215113650446,-0.5071354921479658,-0.0010018412574976376
49,1,0.17884265865891683,0.5710271167465361,0.032615971920743725,0.209450535537968,-0.10381970008268324,0.46150501740051686
49,2,-0.3416005479840116,0.6026772807622776,0.06915001341686511,0.06503391795124781,-0.7053269612003031,0.022125865232279884
50,1,0.12997698165216853,0.576749719349557,0.01641910477730979,0.37517995060467,-0.16197358318069166,0.4219275464850287
50,2,-0.25576218287619407,0.6082537491335834,0.03665409502608474,0.18289567804064055,-0.6362833097344438,0.12475894398205573
51,1,0.23920415195114797,0.5630272230232232,0.06493291280897961,0.07411848286797508,-0.024228875888975376,0.5026371797912713
51,2,-0.37021051056699994,0.629232176375627,0.06542475219945976,0.07299439504274814,-0.7762772383720734,0.03585621723807353
52,1,0.07813810646032493,0.577418187084528,0.007382391360346685,0.5529909691034949,-0.18480870274699934,0.3410849156676492
52,2,-0.5162111899881052,0.6582726467410258,0.17732736829001328,0.0023243536293888895,-0.8388864154733586,-0.19353596450285182
53,1,0.06835549852209209,0.5725337324261187,0.005993694283605411,0.5930705991591241,-0.1871106133626323,0.3238216104068165
53,2,-0.425053828397286,0.6603379493890106,0.14108454581470586,0.007187953000506955,-0.7294169191383223,-0.12069073765624971
54,1,0.13603656041546763,0.5693512007124868,0.021566664151409398,0.308823236893828,-0.12987813740317383,0.4019512582341091
54,2,-0.3678721313681139,0.6413014250442506,0.10092237349637301,0.02456800000616768,-0.686522425045134,-0.04922183769109384
55,1,0.199479087009477,0.5507344459766262,0.054354357754206384,0.10322949584351385,-0.04198745769114576,0.44094563171009976
55,2,-0.4568375785537641,0.6626625620257628,0.22242207981844675,0.0005456125733435432,-0.7047266606910204,-0.20894849641650778
56,1,0.24523978195320273,0.5445586728767946,0.06706403993415166,0.0693738978396401,-0.02021133023319238,0.5106908941395978
56,2,-0.4233173091102653,0.6518866677190279,0.1474952455168378,0.0058974810176244796,-0.7186679980980494,-0.12796662012248128
57,1,0.12213676387265941,0.5681501355256083,0.01864562935243952,0.3443706358513303,-0.1350113735992493,0.37928490134456816
57,2,-0.3988569327241277,0.6415430720598448,0.17828558425574548,0.002255142307486444,-0.6473601702162832,-0.1503536952319722
58,1,0.30777309317433454,0.5405546341530003,0.12575202314226241,0.011510895771707386,0.07226651408747023,0.5432796722611989
58,2,-0.441157205818519,0.6307745113212567,0.19238905233123116,0.0014414339151688556,-0.7034684247498366,-0.17884598688720138
59,1,0.005011300645197637,0.6049349427032139,3.336542516263474e-05,0.9682432432861566,-0.24676071023276283,0.2567833115231581
59,2,-0.40665656395638383,0.6161866613575551,0.2036702595315053,0.0010038237134419273,-0.6400147355536026,-0.17329839235916514
60,1,0.1391051624239649,0.5855109048220957,0.02708787221128872,0.2533882481385298,-0.102833445496159,0.38104377034408876
60,2,-0.49391013717176463,0.6487146785437801,0.36785224922776516,3.033936643270204e-06,-0.6818128705055859,-0.30600740383794334
61,1,0.08075416385182888,0.6086624819489115,0.01135112102332314,0.46148224542421257,-0.13796113074993446,0.2994694584535922
61,2,-0.43835586821023187,0.6240802818428539,0.24974610976608236,0.00021988813950535286,-0.6588485369293232,-0.21786319949114055
62,1,0.018149621480011306,0.6396469141058059,0.00047234204080370823,0.8809151420827896,-0.22414805327172638,0.260447296231749
62,2,-0.5487952800726609,0.6269001962984747,0.29848499609389634,4.054876885101482e-05,-0.7929584552980804,-0.3046321048472413
63,1,-0.02525733910533991,0.6583048031459899,0.0007393816346190629,0.8513118295636836,-0.29472411040060476,0.24420943218992494
63,2,-0.4642465977186325,0.6001950044129005,0.21878939643341588,0.0006145314586891238,-0.7188312546545754,-0.20966194078268957
64,1,-0.02368803035667238,0.6737189378769097,0.0004628923974117072,0.8821038432188315,-0.3431366052958529,0.2957605445825081
64,2,-0.471534229942487,0.6139491907030252,0.2589605207208282,0.000160884349852745,-0.7030228708332132,-0.24004558905176077
65,1,-0.00734223761795217,0.6772325489199171,7.323785687418649e-05,0.9529648098375005,-0.25631812281912875,0.24163364758322442
65,2,-0.39285525203539473,0.5972961204918918,0.17242535860341046,0.0027121629304524652,-0.6426297812457248,-0.14308072282506465
66,1,0.08451946559114587,0.6596564314342417,0.010071627402108319,0.48803364235671287,-0.15865690377220784,0.3276958349544996
66,2,-0.49110825748760295,0.598303434718485,0.2043669469688042,0.0009815266578272332,-0.7723248123401518,-0.20989170263505408
67,1,-0.06401670327145523,0.6735249544990044,0.004198321967294638,0.6548404225596628,-0.3501407959581285,0.22210738941521804
67,2,-0.40452314249687793,0.5807489694476646,0.14644668790307602,0.006091762447776864,-0.6879437917209343,-0.12110249327282158
68,1,-0.14637051739654955,0.6908802225658965,0.023505537876358118,0.2877901338675874,-0.4201595017653807,0.1274184669722816
68,2,-0.4454657330236057,0.5963444365604437,0.167128105172638,0.0032023163241131376,-0.7340623448465233,-0.15686912120068808
69,1,-0.056787299785054035,0.6839798330984459,0.003838841403774995,0.669057478125208,-0.3222652787451703,0.20869067917506223
69,2,-0.27615000278998464,0.5670044467334704,0.04973639277873898,0.11952794389946425,-0.6264519292397506,0.0741519236597813
70,1,-0.05913084800596731,0.6623453324488338,0.0029108840061119468,0.7098001545236978,-0.3767313735589479,0.25846967754701333
70,2,-0.4067498184798794,0.6094600494427506,0.12955513307639854,0.010244766571666215,-0.7127229257156784,-0.10077671124408039
71,1,0.12978845474431164,0.6300429927293925,0.017415185359100027,0.36095489598401376,-0.15313542332166827,0.4127123328102915
71,2,-0.41829597373121796,0.6401697431135552,0.18398843567149292,0.002103492174985368,-0.6767954162227348,-0.15979653123970122
72,1,-0.06127267990310471,0.6495199929580302,0.0028753232191151,0.711500824609272,-0.39241206596026323,0.26986670615405384
72,2,-0.4631709378411538,0.6217531512072141,0.17063279923887698,0.0031790450358332198,-0.7628155718400742,-0.16352630384223343
73,1,-0.04679181212717229,0.655795002824677,0.001576225958491162,0.7842837789228788,-0.38855922502715545,0.29497560077281093
73,2,-0.45429373398639467,0.6136335368546848,0.14180179749612498,0.007656219848922812,-0.7822475677052201,-0.1263399002675692
74,1,0.08524289127727246,0.6164781185517028,0.00845263085994341,0.5254249286703585,-0.18269338706712357,0.3531791696216685
74,2,-0.396858330581227,0.5957104597339166,0.10377313943939681,0.023989191585915462,-0.7390938129602342,-0.0546228482022198
75,1,0.02991534657190564,0.6251312286799662,0.0013452040760199013,0.8003677717096603,-0.20663316214714053,0.2664638552909518
75,2,-0.4976446785548232,0.6398522667853624,0.27251731686865954,0.0001195517782061321,-0.7362371167747495,-0.25905224033489693
76,1,-0.006891262812312312,0.6312040002963502,5.4961878673154274e-05,0.9592482085513157,-0.27664573932842196,0.2628632137037973
76,2,-0.4276899324946005,0.6135220969916129,0.12820045516857237,0.01153643155170446,-0.7549670157081165,-0.10041284928108457
77,1,-0.0014182166176266464,0.6381681844833257,1.5960847750129403e-06,0.993052611963686,-0.327200012462369,0.32436357922711573
77,2,-0.3961050777814374,0.6131405096037844,0.1215531664259446,0.014085124445628436,-0.7085748749504086,-0.08363528061246622
78,1,0.024520729713828043,0.6267599606655024,0.0010636320681385314,0.8221050751563723,-0.19356093737833566,0.24260239680599174
78,2,-0.5008830392176085,0.6052851545451655,0.14085326362448447,0.007878921012882907,-0.8638855043687047,-0.13788057406651222
79,1,0.0611577014956135,0.6177918463660887,0.003870155246047835,0.6677885230851183,-0.2235882151288059,0.3459036181200329
79,2,-0.41595046957585513,0.6313836758937253,0.13765392768285623,0.008678131132331107,-0.7214504192683534,-0.11045051988335686
80,1,0.12147631119760521,0.6189054883196985,0.01277762514836922,0.4344533286823993,-0.18839872175171435,0.4313513441469248
80,2,-0.4298826141718872,0.6279033415145854,0.12136387964423356,0.014165330477295296,-0.7692989301160661,-0.09046629822770835
81,1,-0.0034432610369162574,0.6366201562446577,8.028962251938054e-06,0.9844187653227396,-0.35609908783076444,0.3492125657569319
81,2,-0.4192325618089855,0.6337790182275281,0.09469315722558225,0.03148058779086211,-0.799611658851783,-0.03885346476618806
82,1,-0.09453158409774712,0.6663525108112565,0.008954112045391094,0.5133350261072974,-0.38315072022141117,0.19408755202591696
82,2,-0.37580816812518975,0.620681322485073,0.07156502575060064,0.06312624240709162,-0.7730130507357708,0.021396714485391266
83,1,0.18620472272767183,0.5943881834291943,0.04042255354202773,0.16149872939126791,-0.07708348157735037,0.44949292703269406
83,2,-0.4347246578296584,0.6422739249704007,0.1138829691413572,0.017725529977680152,-0.7905635869066198,-0.07888572875269706
84,1,0.11452049173295639,0.6073619929964229,0.013049249046033329,0.4295792158919889,-0.1745147189660475,0.40355570243196026
84,2,-0.25363824876998486,0.6017693513277572,0.05324778783254469,0.11066822340490633,-0.5674759821025837,0.060199484562613925
85,1,-0.14365108740812446,0.6387709919808064,0.01777919203426115,0.3559392419048131,-0.4535143146597387,0.16621213984348973
85,2,-0.23372107246799367,0.5932713301283222,0.053661281129006144,0.10925466931255604,-0.5217351328328893,0.054292987896901956
86,1,-0.034713407896430626,0.6194184625464163,0.0009752621297846042,0.8295405412746122,-0.3571447563694682,0.28771794057660693
86,2,-0.38907458344831697,0.6245483412925701,0.13202845215144432,0.01028158839704555,-0.6818097332998322,-0.09633943359680175
87,1,0.11845549691405614,0.5906608735978687,0.01655832290796211,0.373146198773775,-0.1464761973886623,0.3833871912167746
87,2,-0.4571154263921742,0.6435030631991299,0.1783470535547822,0.002505649744112411,-0.7450276807029115,-0.16920317208143681
88,1,0.09807437032010459,0.5898615134267419,0.014053531052428125,0.41224273943016654,-0.14032331524138753,0.3364720558815967
88,2,-0.161640627925769,0.58513296411877,0.01385573387168948,0.42052683358695087,-0.561796341552844,0.23851508570130592
89,1,0.17079879316946578,0.5835534534878195,0.030413653723706413,0.22578895379507344,-0.10907118376918962,0.4506687701081212
89,2,-0.1917767572691976,0.5829880412676501,0.023716189012025546,0.2907427171311055,-0.552841095956537,0.1692875814181418
90,1,-0.25866237491243854,0.6478117434625866,0.04313702153313581,0.14780945444118354,-0.6122081292358879,0.09488337941101077
90,2,-0.3307173718328525,0.6286019480423385,0.1437141764974057,0.007225882951607483,-0.567603490856661,-0.093831252809044
91,1,0.09573198273080179,0.5935246143370642,0.009861306999703778,0.49263446835638147,-0.1826559445464086,0.3741199100080122
91,2,-0.45716036804167626,0.6023992591076753,0.1653888086495343,0.0037346055000542066,-0.7585169277727355,-0.15580380831061708
92,1,0.1730643882475598,0.5741169457323324,0.041957485678914,0.15359416793199349,-0.0669337883706965,0.41306256486581605
92,2,-0.2693652501236395,0.5614723181658418,0.0626511202997877,0.08280920229329053,-0.5751042305866209,0.03637373033934188
93,1,0.2218508103325312,0.5690189784429224,0.06944671694231785,0.0644397997974223,-0.013826812849152215,0.4575284335142146
93,2,-0.42461599398491134,0.5873303885745129,0.15878161410531166,0.004571149376302356,-0.7114123663170873,-0.13781962165273542
94,1,0.005584397566901387,0.626779786151836,5.399043984566365e-05,0.9596096527623983,-0.21497153266131425,0.226140327795117
94,2,-0.39756991598465985,0.5858401063328285,0.1102479296089578,0.01976355208864302,-0.72899534686171,-0.06614448510760973
95,1,0.07020390275254636,0.6240006306525128,0.009150078291793151,0.5087403694497011,-0.1418104965834434,0.2822183020885361
95,2,-0.40026591254660876,0.5869793544856406,0.09234946989959525,0.033770046526033805,-0.768491334757029,-0.0320404903361885
96,1,0.0055482136073417825,0.6426662302801623,6.68091362018286e-05,0.9550743452133459,-0.19143685321497128,0.20253328042965485
96,2,-0.2609301786398511,0.5613591532171948,0.030095318339873334,0.23323167901664035,-0.6956029156659367,0.17374255838623448
97,1,0.05486260811818725,0.6412449200624524,0.0053664468532629295,0.6131536917445757,-0.16189639920669768,0.2716216154430722
97,2,-0.4203892004282164,0.5997828864752704,0.12748178716268677,0.011788345097130521,-0.743118029907319,-0.0976603709491139
98,1,-0.030536680233643813,0.6628490426881275,0.0010470035183293147,0.8234787635479254,-0.30427326528987514,0.24319990482258752
98,2,-0.5443084730047135,0.6193949655773449,0.14636103458704508,0.006669263163026073,-0.9300465472633572,-0.15857039874606976
99,1,-0.013541319323950373,0.6662701901559416,0.00022572029230316648,0.9175229520174144,-0.2750819849134225,0.24799934626552178
99,2,-0.3545902676810088,0.5897982735218891,0.10143378138257952,0.0257286109983487,-0.6642848302362239,-0.04489570512579377
100,1,0.0724149940276525,0.6413930773826804,0.008006199912843126,0.5366154109279363,-0.16151307194244288,0.3063430599977479
100,2,-0.3884696873504053,0.5940614757900528,0.108979135251007,0.02052853537451797,-0.7144207696422495,-0.06251860505856105
101,1,0.009397749156823055,0.6642761331492698,0.0001576728772282321,0.9310312059147547,-0.20778417605791089,0.22657967437155702
101,2,-0.4415874652850597,0.614334503006892,0.20751134049896092,0.001005336993736449,-0.6948175967657941,-0.18835733380432523
102,1,0.006998756023717052,0.6529165787165706,5.604634996192459e-05,0.9588484708374809,-0.26429986337614253,0.2782973754235767
102,2,-0.6376079439071277,0.6328255164278541,0.2507954689800048,0.0002475255972351426,-0.9609908853612643,-0.3142250024529911
103,1,0.11349421887280883,0.6429409187228974,0.02262428111592818,0.29711941986955226,-0.10299171625049566,0.32998015399611336
103,2,-0.40407369857771436,0.6099577816491187,0.1608512957939584,0.0042911035225736485,-0.6748999746989346,-0.13324742245649412
104,1,0.04703921148595874,0.6632744308754107,0.00420697600766895,0.6545072581866059,-0.16298633451763794,0.25706475748955543
104,2,-0.31871466193296877,0.5894040320391485,0.10586007962293464,0.022536958780702214,-0.5905223336637091,-0.046906990202228493
105,1,-0.0468460969540817,0.6795070994158349,0.004139792252053853,0.6571045382875316,-0.2577069193742179,0.1640147254660545
105,2,-0.3870629172616839,0.587281208880288,0.13291432474602427,0.010010969894856251,-0.6771642405296332,-0.09696159399373455
106,1,-0.038248258297227056,0.6831672958199174,0.002342478459864794,0.7385505927486391,-0.2673229803602347,0.19082646376578058
